DateTime,LeftMouseLocation
2026/1/26 17:20:11,side
2026/1/26 17:28:51,corridor
2026/1/26 17:28:53,middle
2026/1/26 17:28:53,mid-sep
2026/1/26 17:31:21,middle
2026/1/26 17:31:22,corridor
2026/1/26 17:31:23,side
2026/1/26 17:32:03,corridor
2026/1/26 17:32:05,middle
2026/1/26 17:32:08,mid-sep
2026/1/26 17:32:12,middle
2026/1/26 17:32:12,corridor
2026/1/26 17:32:16,side
2026/1/26 17:32:22,corridor
2026/1/26 17:32:23,middle
2026/1/26 17:32:24,mid-sep
2026/1/26 17:32:28,middle
2026/1/26 17:32:29,corridor
2026/1/26 17:32:31,side
2026/1/26 18:59:14,corridor
2026/1/26 18:59:15,middle
2026/1/26 18:59:17,mid-sep
2026/1/26 18:59:57,middle
2026/1/26 19:00:01,corridor
2026/1/26 19:00:02,side
2026/1/26 19:01:11,corridor
2026/1/26 19:01:12,middle
2026/1/26 19:01:12,mid-sep
2026/1/26 19:01:44,middle
2026/1/26 19:01:58,corridor
2026/1/26 19:01:59,side
2026/1/26 19:09:26,corridor
2026/1/26 19:09:27,middle
2026/1/26 19:09:32,mid-sep
2026/1/26 19:10:24,middle
2026/1/26 19:10:25,corridor
2026/1/26 19:10:26,side
2026/1/26 20:54:11,corridor
2026/1/26 20:54:12,middle
2026/1/26 20:54:13,mid-sep
2026/1/26 20:54:42,middle
2026/1/26 20:54:44,corridor
2026/1/26 20:54:45,side
2026/1/26 20:58:08,corridor
2026/1/26 20:58:09,middle
2026/1/26 20:58:11,mid-sep
2026/1/26 20:59:50,middle
2026/1/26 20:59:51,corridor
2026/1/26 20:59:52,side
2026/1/26 21:01:47,corridor
2026/1/26 21:01:48,middle
2026/1/26 21:01:48,mid-sep
2026/1/26 21:01:58,middle
2026/1/26 21:02:06,mid-sep
2026/1/26 21:02:30,middle
2026/1/26 21:02:32,corridor
2026/1/26 21:02:33,side
2026/1/26 21:11:13,corridor
2026/1/26 21:11:13,middle
2026/1/26 21:11:14,mid-sep
2026/1/26 21:11:14,middle
2026/1/26 21:11:15,corridor
2026/1/26 21:11:17,side
2026/1/26 21:12:12,corridor
2026/1/26 21:12:13,middle
2026/1/26 21:12:18,corridor
2026/1/26 21:12:20,side
2026/1/26 22:13:19,corridor
2026/1/26 22:13:20,middle
2026/1/26 22:13:22,mid-sep
2026/1/26 22:13:33,middle
2026/1/26 22:13:36,corridor
2026/1/26 22:13:37,side
2026/1/26 22:13:52,corridor
2026/1/26 22:13:53,middle
2026/1/26 22:13:53,mid-sep
2026/1/26 22:13:59,middle
2026/1/26 22:14:02,corridor
2026/1/26 22:14:07,side
2026/1/26 22:26:06,corridor
2026/1/26 22:26:07,middle
2026/1/26 22:26:08,mid-sep
2026/1/26 22:26:13,middle
2026/1/26 22:26:44,mid-sep
2026/1/26 22:26:56,middle
2026/1/26 22:27:34,mid-sep
2026/1/26 22:27:44,middle
2026/1/26 22:27:49,corridor
2026/1/26 22:27:56,middle
2026/1/26 22:27:57,mid-sep
2026/1/26 22:28:10,middle
2026/1/26 22:28:24,corridor
2026/1/26 22:28:24,side
2026/1/27 1:04:01,corridor
2026/1/27 1:04:02,middle
2026/1/27 1:04:02,mid-sep
2026/1/27 1:04:07,middle
2026/1/27 1:04:08,corridor
2026/1/27 1:04:12,side
2026/1/27 3:28:21,corridor
2026/1/27 3:28:22,middle
2026/1/27 3:28:23,mid-sep
2026/1/27 3:28:39,middle
2026/1/27 3:28:40,corridor
2026/1/27 3:28:43,side
2026/1/27 3:33:12,corridor
2026/1/27 3:33:13,middle
2026/1/27 3:33:15,mid-sep
2026/1/27 3:33:16,middle
2026/1/27 3:33:17,corridor
2026/1/27 3:33:28,side
2026/1/27 5:03:15,corridor
2026/1/27 5:03:16,middle
2026/1/27 5:03:19,mid-sep
2026/1/27 5:03:30,middle
2026/1/27 5:03:31,corridor
2026/1/27 5:03:32,side
2026/1/27 5:04:32,corridor
2026/1/27 5:04:32,middle
2026/1/27 5:04:34,mid-sep
2026/1/27 5:04:43,middle
2026/1/27 5:04:43,corridor
2026/1/27 5:04:43,side
2026/1/27 5:17:01,corridor
2026/1/27 5:17:02,middle
2026/1/27 5:17:06,mid-sep
2026/1/27 5:17:43,middle
2026/1/27 5:17:54,mid-sep
2026/1/27 5:17:57,middle
2026/1/27 5:17:59,corridor
2026/1/27 5:18:02,side
2026/1/27 5:18:39,corridor
2026/1/27 5:18:41,middle
2026/1/27 5:18:44,mid-sep
2026/1/27 5:18:56,middle
2026/1/27 5:18:58,corridor
2026/1/27 5:18:58,side
2026/1/27 5:19:03,corridor
2026/1/27 5:19:05,middle
2026/1/27 5:19:05,mid-sep
2026/1/27 5:19:44,middle
2026/1/27 5:19:50,corridor
2026/1/27 5:19:50,side
2026/1/27 5:22:00,corridor
2026/1/27 5:22:01,middle
2026/1/27 5:22:01,mid-sep
2026/1/27 5:22:03,middle
2026/1/27 5:22:04,corridor
2026/1/27 5:22:07,side
2026/1/27 6:08:57,corridor
2026/1/27 6:08:58,middle
2026/1/27 6:09:00,mid-sep
2026/1/27 6:09:12,middle
2026/1/27 6:09:13,corridor
2026/1/27 6:09:14,side
2026/1/27 6:16:28,corridor
2026/1/27 6:16:28,middle
2026/1/27 6:16:31,mid-sep
2026/1/27 6:17:05,middle
2026/1/27 6:17:10,corridor
2026/1/27 6:17:13,side
2026/1/27 6:17:18,corridor
2026/1/27 6:17:21,middle
2026/1/27 6:17:22,mid-sep
2026/1/27 6:18:23,middle
2026/1/27 6:18:24,corridor
2026/1/27 6:18:26,side
2026/1/27 6:24:34,corridor
2026/1/27 6:24:37,middle
2026/1/27 6:24:37,mid-sep
2026/1/27 6:24:38,middle
2026/1/27 6:24:41,corridor
2026/1/27 6:24:42,side
2026/1/27 6:27:25,corridor
2026/1/27 6:27:29,side
2026/1/27 6:28:00,corridor
2026/1/27 6:28:01,side
2026/1/27 6:31:26,corridor
2026/1/27 6:31:28,middle
2026/1/27 6:31:29,mid-sep
2026/1/27 6:32:11,middle
2026/1/27 6:32:13,corridor
2026/1/27 6:32:14,side
2026/1/27 6:37:17,corridor
2026/1/27 6:37:22,middle
2026/1/27 6:37:22,mid-sep
2026/1/27 6:38:50,middle
2026/1/27 6:39:10,mid-sep
2026/1/27 6:39:31,middle
2026/1/27 6:39:49,corridor
2026/1/27 6:39:57,middle
2026/1/27 6:39:59,mid-sep
2026/1/27 6:40:02,middle
2026/1/27 6:40:08,corridor
2026/1/27 6:40:08,side
2026/1/27 6:40:15,corridor
2026/1/27 6:40:16,middle
2026/1/27 6:40:17,mid-sep
2026/1/27 6:40:19,middle
2026/1/27 6:40:26,corridor
2026/1/27 6:40:26,side
2026/1/27 6:41:01,corridor
2026/1/27 6:41:02,middle
2026/1/27 6:41:03,mid-sep
2026/1/27 6:41:26,middle
2026/1/27 6:41:33,mid-sep
2026/1/27 6:42:07,middle
2026/1/27 6:42:29,corridor
2026/1/27 6:42:31,side
2026/1/27 6:42:44,corridor
2026/1/27 6:42:45,middle
2026/1/27 6:42:46,mid-sep
2026/1/27 6:43:55,middle
2026/1/27 6:43:56,corridor
2026/1/27 6:43:56,side
2026/1/27 6:45:50,corridor
2026/1/27 6:45:54,middle
2026/1/27 6:46:22,corridor
2026/1/27 6:46:24,side
2026/1/27 6:50:25,corridor
2026/1/27 6:50:28,middle
2026/1/27 6:50:30,mid-sep
2026/1/27 6:51:13,middle
2026/1/27 6:51:15,corridor
2026/1/27 6:51:16,side
2026/1/27 6:51:22,corridor
2026/1/27 6:51:23,middle
2026/1/27 6:51:25,mid-sep
2026/1/27 6:52:31,middle
2026/1/27 6:52:36,mid-sep
2026/1/27 6:53:13,middle
2026/1/27 6:53:55,mid-sep
2026/1/27 6:54:37,middle
2026/1/27 6:54:37,corridor
2026/1/27 6:54:38,side
2026/1/27 6:55:35,corridor
2026/1/27 6:55:38,middle
2026/1/27 6:55:40,mid-sep
2026/1/27 6:57:18,middle
2026/1/27 6:57:19,corridor
2026/1/27 6:57:21,side
2026/1/27 6:57:31,corridor
2026/1/27 6:57:31,middle
2026/1/27 6:57:32,corridor
2026/1/27 6:57:38,middle
2026/1/27 6:57:39,corridor
2026/1/27 6:57:39,side
2026/1/27 6:57:46,corridor
2026/1/27 6:57:47,middle
2026/1/27 6:57:51,mid-sep
2026/1/27 6:57:52,middle
2026/1/27 6:57:53,corridor
2026/1/27 6:57:53,side
2026/1/27 7:01:19,corridor
2026/1/27 7:01:19,middle
2026/1/27 7:01:20,mid-sep
2026/1/27 7:02:24,middle
2026/1/27 7:02:26,corridor
2026/1/27 7:02:27,side
2026/1/27 7:07:43,corridor
2026/1/27 7:07:44,middle
2026/1/27 7:07:45,mid-sep
2026/1/27 7:08:39,middle
2026/1/27 7:08:46,mid-sep
2026/1/27 7:09:25,middle
2026/1/27 7:09:39,mid-sep
2026/1/27 7:12:20,middle
2026/1/27 7:12:27,mid-sep
2026/1/27 7:12:30,middle
2026/1/27 7:12:31,corridor
2026/1/27 7:12:40,side
2026/1/27 7:15:56,corridor
2026/1/27 7:15:58,middle
2026/1/27 7:15:58,mid-sep
2026/1/27 7:16:17,middle
2026/1/27 7:16:18,corridor
2026/1/27 7:16:19,side
2026/1/27 7:23:08,corridor
2026/1/27 7:23:11,middle
2026/1/27 7:23:42,mid-sep
2026/1/27 7:23:51,middle
2026/1/27 7:23:55,corridor
2026/1/27 7:23:55,side
2026/1/27 7:24:14,corridor
2026/1/27 7:24:14,middle
2026/1/27 7:24:18,corridor
2026/1/27 7:24:19,side
2026/1/27 7:26:21,corridor
2026/1/27 7:26:22,side
2026/1/27 7:31:35,corridor
2026/1/27 7:31:35,middle
2026/1/27 7:31:38,mid-sep
2026/1/27 7:32:12,middle
2026/1/27 7:32:13,corridor
2026/1/27 7:32:14,side
2026/1/27 7:35:43,corridor
2026/1/27 7:35:45,middle
2026/1/27 7:35:48,mid-sep
2026/1/27 7:37:11,middle
2026/1/27 7:37:17,corridor
2026/1/27 7:37:18,side
2026/1/27 7:37:24,corridor
2026/1/27 7:37:26,middle
2026/1/27 7:37:27,mid-sep
2026/1/27 7:38:18,middle
2026/1/27 7:38:21,mid-sep
2026/1/27 7:38:24,middle
2026/1/27 7:38:46,corridor
2026/1/27 7:38:52,middle
2026/1/27 7:38:52,mid-sep
2026/1/27 7:38:52,middle
2026/1/27 7:39:00,mid-sep
2026/1/27 7:39:50,middle
2026/1/27 7:41:11,mid-sep
2026/1/27 7:41:24,middle
2026/1/27 7:41:34,corridor
2026/1/27 7:41:34,side
2026/1/27 7:48:18,corridor
2026/1/27 7:48:20,middle
2026/1/27 7:48:52,mid-sep
2026/1/27 7:48:57,middle
2026/1/27 7:49:00,corridor
2026/1/27 7:49:19,side
2026/1/27 9:58:59,corridor
2026/1/27 9:58:59,middle
2026/1/27 9:59:02,mid-sep
2026/1/27 9:59:21,middle
2026/1/27 9:59:25,corridor
2026/1/27 9:59:26,side
2026/1/27 9:59:50,corridor
2026/1/27 9:59:50,middle
2026/1/27 9:59:51,mid-sep
2026/1/27 9:59:51,middle
2026/1/27 9:59:55,corridor
2026/1/27 9:59:55,side
2026/1/27 10:50:00,side
